"lambda","lam.ci.l","lam.ci.u","loglik","rho1","rho2","rho3","rho4"
33,16,66,-592.138626760834,15.5787209947483,14.0957393316881,16.0661890058889,14.7762006554244
62,29,133,-612.782217845563,18.7978598807045,14.9597919448943,15.8327660819477,15.7668992782207
33,15,60,-472.824673016843,14.3932187572481,14.347021634985,11.5086669329361,14.132812694817
39,14,72,-630.815360584618,11.8811321330288,12.9550773183904,13.3139546625616,13.804859986181
36,22,55,-725.452942553119,14.1870108565826,15.3591807674392,17.7299871737469,13.8929146479892
43,24,68,-570.599400960708,14.5056769603484,12.8401017124822,12.9060206176594,12.9649219361277
58,27,113,-381.753322580731,13.6418313522638,13.8227905556751,13.4579970518653,11.7386722586968
8,0,30,-456.229075231969,14.663845332411,14.0094881589913,12.9391967355237,17.6335215472864
41,20,81,-513.150616799008,14.9605974390972,13.0362722176047,11.001814857742,11.6191622068157
30,14,57,-912.236858089513,13.4124513188791,14.2651756021037,14.1930369475369,13.2699213724403
32,13,61,-663.539519252638,16.1031857171324,11.1909930063344,14.4337489531307,12.1750795947051
43,23,79,-608.47680627704,13.4797509628565,12.9505696651044,16.5488053078275,14.9055554257072
43,26,70,-637.359832988633,14.0285973610906,13.5535839277633,12.5856828033635,13.972289760451
94,55,174,-431.93171167127,13.7201665901971,8.12624346359367,12.6372092382152,12.5357886299754
33,20,57,-714.901258659369,16.2347483715702,14.422553929287,13.3541139479573,14.4932564755279
63,27,133,-517.808850029755,12.9092678707594,15.0721300155346,17.0115673949449,15.1779854807058
66,39,110,-374.543304112367,13.0884753534113,10.1778599463932,12.5211036273254,13.1749753431016
37,24,56,-413.521128256537,15.933730149338,14.3946466742872,15.4483127767307,14.6227205259618
38,22,64,-943.607851064075,14.6331276482765,12.8517013448485,15.8377878732372,14.8211658761286
56,26,102,-388.784035389058,16.556623387853,11.0913784097186,13.8044574822234,14.8211811771187
29,17,44,-724.550359023635,14.2701976815645,13.7791492408853,16.3275102728988,14.8073973192058
80,34,191,-588.111340454274,15.5089942701268,12.3737133499948,13.9471529121699,15.2924753067039
200,93,200,-337.98894859965,12.3323571260558,13.2878355749373,12.5796943616737,10.8447899418822
31,17,54,-596.266351614569,14.6796779939794,15.6680425975582,15.8516183305261,14.5723510277598
36,19,60,-669.570112366998,14.6980716598547,12.9555478373464,11.8016118893261,14.4546035812752
21,5,49,-439.982842520695,14.4261740064875,11.2099397706971,15.9499604627935,13.5961713532047
107,41,200,-302.880879335588,14.6093443451261,13.9668715110121,12.6654041314334,18.0545057250683
123,33,200,-499.922538353289,11.6481036162844,15.8824418825586,14.3209659411246,18.5953406459513
57,25,112,-558.277803009133,14.3043942590931,10.7712150719431,10.3424624469703,8.66571743115651
63,31,111,-745.772813561382,15.6235742465897,12.0056363156691,15.4001888833088,12.7433637525167
32,14,61,-446.03965943077,12.3564546649454,11.5351521812639,12.2261177515025,13.8534616624556
64,21,200,-532.371035437891,10.4811993506172,14.1631266297533,11.4587276283927,12.7295120633118
24,10,43,-477.216979636851,16.9369637714902,13.9708150201159,12.0010478422375,13.3634678873428
40,14,68,-421.20455022217,12.1336897310924,14.081827182066,14.5509924720234,12.1646324565467
50,23,88,-432.685469481688,15.0424238676339,14.4591826417801,15.2182273032088,13.3344420480163
23,10,44,-405.00466053489,15.3662229671282,14.0539972878935,12.9506547025143,13.1124603030284
19,8,35,-466.024083732762,14.9926376085458,13.3582507236595,12.7003880204624,10.7684057201389
36,20,62,-579.1406661491,14.1269574262861,13.671999921789,11.8536571536856,14.0612886412071
52,27,101,-597.577913206336,14.5665366378894,13.5999014431998,15.9178604297772,13.869553265591
108,43,200,-476.61825030901,13.4124788823127,13.8111972830176,14.0720276119425,10.8107352856756
56,29,105,-563.468055342473,15.1577767855146,16.0940020434029,13.8637160164055,20.3526292718787
38,20,78,-473.997368613556,12.6400632198895,12.6194980489373,13.0172960908269,13.2356135812455
24,9,45,-594.014368339147,12.9129119945789,12.5020336811196,17.0654590889499,13.0660721972123
33,16,59,-647.538016121417,16.6217243920886,13.5241961472348,14.0810781809149,14.1361936965464
37,15,67,-603.758850031967,11.5118692146485,13.777188280574,12.7872015404943,11.2683290254153
36,16,64,-706.548184421469,14.385393401686,12.2792936535274,12.9555441105633,11.9924303346814
42,15,90,-683.588410138183,13.26536848081,11.9387096145667,12.8323971672478,14.537541646767
39,23,60,-644.42112447769,14.0948828721976,10.7076464997799,17.2234844610838,12.9857710999152
35,17,71,-648.889348939446,15.3409328047899,11.2510246802633,12.7702088239036,15.0538458470394
35,19,63,-747.614770556023,11.7460143850884,11.7611396557326,16.0273866999157,9.75586527961017
35,18,63,-451.216856663823,13.3508443124754,11.5141280688299,13.9499770605007,15.2413793840323
33,14,59,-708.802251796872,15.0764548770627,12.8613914394868,12.1273837481599,14.4930767209969
12,3,52,-375.939371713707,9.89139231778518,10.97796817626,11.8671854877976,13.5057419843581
39,0,86,-415.927506453847,13.2027447627979,12.1872323274101,13.0318062846952,12.2835020597962
19,5,45,-613.777292854639,11.6231245644584,11.7904332533889,15.4551797450762,12.4353267401718
39,15,92,-606.149204991764,14.1088330097902,11.3116510460056,15.4888073304263,12.8141862375107
43,28,62,-248.912342954672,14.324236091577,15.3948933601845,14.2642888339698,12.9778758815272
45,26,77,-655.92196353143,13.2455980635671,13.4738482421824,15.520959238566,17.1707708556435
47,23,95,-609.545296775357,18.3162897461956,12.8541897234422,12.7091665777839,12.862925183812
55,22,113,-827.567592027519,14.9316222529675,13.3633811518658,14.7346097446049,15.0968545258891
48,28,79,-685.540409993845,12.4788948217319,13.7252552070438,13.8285890949882,15.7792694812442
41,19,74,-671.291149325343,12.0797141200698,13.1800986306607,15.7532111053052,15.1072520752822
39,18,65,-317.560538102848,13.6835906041966,13.2734007782377,13.0481380984249,13.7249148436766
31,17,53,-531.171967165647,17.0116357159402,12.1311683728686,14.4213066816868,16.0048465452142
72,38,123,-284.687545922131,12.4460007294735,10.2815088239564,13.1887341231484,12.7994011577374
66,34,138,-674.398567228543,12.7590390292813,14.7913479024638,17.1320657418209,17.8563328939023
5,0,75,-509.776780741945,14.5155826241258,12.003179787256,15.0987218586087,12.7990383767309
58,37,95,-632.487148498343,13.217799178455,14.3420494723314,13.9317313502795,15.9539747560631
37,19,69,-350.225318115964,13.4637809451728,10.3537525278272,12.4183200176279,15.5803188557476
43,24,76,-668.574662447937,13.1576776531303,14.0103917081427,18.5663368213742,13.2226743941838
55,34,87,-418.502677474375,15.9517005010289,12.3780555354428,12.1480445982413,12.2732413062237
26,11,45,-554.118512639661,15.329031303442,13.1854820341646,17.4855574146857,13.3131024718618
12,0,30,-454.153669834055,12.355379609086,11.6379033999288,12.8407391389173,13.1155288128996
72,40,144,-504.416350602071,13.4662493948786,13.9865091506129,15.5065651488691,14.0375069747413
25,12,52,-433.288214137477,10.8298092970646,14.363183153043,11.4530069969273,15.5356076931227
53,24,134,-510.650212235572,14.3904840917662,10.1253262522277,15.2405506444653,15.4407675266567
33,18,54,-428.446070313481,20.6717130553944,12.4933769767648,13.6416407644372,13.2542954563712
16,6,36,-690.661417266345,13.264711548352,12.3489475030867,10.4334601384581,12.0064863373611
64,30,122,-423.555383078689,16.5267186193218,15.6981093064373,11.5125680748261,15.0855627587298
17,10,27,-348.046753897538,13.5829621765993,13.1759892858222,18.8269685085725,12.0533906300498
46,22,83,-347.981005224814,15.2684328436765,13.2581029195513,11.6138012477561,14.1023963252552
45,28,69,-635.763082617557,12.44246154114,14.6880912066061,13.6772253062862,18.0252174868328
49,17,98,-746.761751785704,14.8916313009673,13.0596360306348,13.4368614105427,14.5390811475751
37,22,58,-579.363270474131,18.340656704627,14.9842041195097,15.7894815557708,16.2799706971454
36,14,71,-394.975232014256,10.856730582724,12.2830632297183,13.3426433553122,11.1281089312637
94,32,200,-492.958017000664,13.5741542617839,13.8255992972727,14.9397790898134,12.696958639116
181,73,200,-528.035626612751,14.0289700490137,14.0874773683153,12.1158007763689,15.4376190366084
40,23,64,-426.001459373888,13.0682063767233,16.082835209516,15.793870681339,12.4248936653188
25,8,74,-599.118588437155,11.4088634412584,13.2789279831632,12.0092270219013,13.2325899680846
39,19,68,-448.537855517719,16.2683366045942,15.9898687255027,15.5060273481857,17.0808723720715
40,22,66,-453.75407263357,13.472586773961,14.5812969490272,10.8064749308616,12.3894627883771
30,16,52,-955.484348642816,12.7569181569426,14.1647840167978,14.9837772086471,13.9082391348752
43,28,61,-637.523304303864,14.1445556103628,13.530958809983,16.4850985857192,15.0524682456001
43,27,65,-524.689580250123,16.1292615349952,13.0967890246627,14.0491318693133,13.3118984345442
39,19,63,-494.714666795429,14.4809779110436,11.8890854619973,13.8277543487173,11.9071447417511
62,28,126,-635.170692720447,15.4853383861438,11.6356057809218,13.0637422901676,13.8588801554703
55,29,103,-690.13283679957,13.7486851293589,14.2908356338183,15.4621016400968,14.2311609065932
37,23,57,-470.878783279335,12.9094236870748,13.5087151023991,15.4564343002395,16.5668249608043
39,17,70,-476.934575453072,17.4419654015988,11.7327067322732,12.3276661093469,15.6416321907499
43,29,63,-376.465780431421,10.9648267186218,12.6159833246078,17.523682332041,14.7510307884654
24,9,53,-265.608770928118,15.4850590975475,12.7022768053334,13.5589362918159,16.0970134000466
10,0,63,-674.973679246381,11.3648159383581,12.2863479347954,11.4870325089529,14.6908938749346
19,9,33,-441.540127620117,15.8172272177781,11.3179049805413,12.2517535831917,13.6940706545727
44,18,89,-406.285887982472,11.902163164236,10.0642288578825,10.2951101168804,16.0761299861771
32,16,55,-982.867459741955,16.6859280629976,13.5744081177332,14.7906226239785,14.2127556931427
19,8,44,-666.389183084839,16.6984618122867,12.6486569203703,13.145258435235,13.7515475778016
44,10,96,-734.452762802921,11.428526100549,11.0561215130787,12.8487640811444,11.1175264335674
44,26,70,-333.472841936597,14.0969928208294,12.9109353744084,16.2449647568241,12.7200479106568
44,30,63,-542.212626899909,16.8718391316852,14.3413168594237,12.6437740764901,19.2197169654402
38,18,65,-538.596985013783,15.2166771905928,12.4003962149236,11.3171372444205,13.5638902132193
15,4,61,-504.290240160618,12.6198366995388,13.8062020992397,17.8487999850389,11.0571833989087
37,17,83,-527.072134336873,13.6602044936612,11.69442164947,13.3790323250774,15.7785817799597
14,0,200,-506.993462406179,13.3265346451887,12.0498531560268,7.96367362424847,14.6422445698819
31,18,55,-466.524073204474,15.6040970359451,13.784279128875,14.5862389044573,13.1428441767317
55,23,122,-576.432733829199,13.6007466397592,11.9570936261907,14.3875134303636,15.7995127653685
38,13,79,-532.972834596997,10.2597026941872,12.5901849070444,15.383766679071,17.6040840781577
56,30,98,-745.102489873805,11.8512264289292,13.8574863526682,16.5717104932746,15.4928919628552
83,30,200,-611.258981790261,15.2152818778382,11.6197155620814,12.4247949090038,12.686448866313
21,10,38,-427.901519023989,12.6560328251342,14.6688027584854,14.409773993209,13.0604646570506
80,40,168,-482.907250504542,14.740790177094,11.3707662429634,14.3980372101782,12.7815422774006
54,31,87,-475.404683933334,11.0519055921552,12.0645061758387,10.885914518426,13.1760085282562
48,28,84,-504.879859445286,16.6745732898567,14.4926630012898,17.2506024908274,13.6615170335021
113,51,200,-506.276465733381,10.890387091112,10.9261071589219,15.2352229511591,13.1682675765602
44,0,90,-373.363480168843,14.0692661864979,12.8447754489508,14.3979797252692,12.4597764365788
52,20,99,-506.337369803224,13.7680866500405,13.5223318796108,14.7115032699887,12.3523976536188
38,23,57,-610.250797095574,16.1540455769417,12.3125903820631,14.5959789300739,18.5254483487144
32,21,46,-446.733897293792,17.1773339689146,11.7893728358675,17.5931099313172,13.9743806385129
37,19,65,-528.086730286194,15.4337913242976,13.0453740285647,12.8867550571705,12.0642004998006
28,13,50,-734.114399819466,11.9342777100011,14.0634880598835,13.524583282524,14.4757358059382
63,33,133,-380.087770756654,17.5594374232318,14.3731903952874,15.0334412897946,15.3340185026644
63,34,126,-706.844808918203,15.3773109016622,11.1392185592364,15.6815940818645,13.4018847358701
34,15,62,-445.6315169756,13.3528361833715,15.4181461780786,13.7946907415601,12.5310658476314
36,22,59,-732.195040203945,11.8133782588433,11.1534469189165,16.9050758426582,14.3341594955846
83,22,200,-386.435232580215,10.8707054823065,10.8986399071791,12.2771845394416,14.3338075089759
50,20,106,-472.174353417594,11.8886688740737,12.8152787022421,12.3525210358817,15.397238822994
79,31,184,-468.839006992062,12.7009045494054,12.2071016801153,12.5507199062614,10.3605768081344
44,24,74,-874.627094409733,14.2395621460666,13.7990546437582,12.5878550065153,12.5449074975927
63,24,122,-705.991659769706,13.2060521139199,12.2163284565673,14.2655063362451,13.4413927697321
39,20,61,-667.512812990897,12.7943980578134,12.7394565417989,15.3372478905992,12.5855681864431
28,13,51,-603.883264919758,10.4694046138374,12.7617598507943,17.1658318887731,13.3504277950551
32,18,56,-879.884589925188,14.9252870166031,13.7807130720684,12.7219826474387,14.7363295603086
49,25,81,-533.130260887879,15.5885542882261,12.198870773513,15.169470232383,11.9916829596436
56,33,107,-395.697442525322,15.1602905231333,12.8132994973584,13.0585137776918,15.8014466241103
28,12,57,-525.775910689891,14.0446913859142,12.3471079294078,14.9389587895126,13.2262532129159
33,8,82,-595.447059172132,13.8255572057279,11.961172360517,12.7370514579046,13.4531777738131
38,16,73,-439.649612329631,15.6512619755098,12.5082210289564,13.8206611704013,10.5449680384682
8,0,23,-531.621995636806,11.9236064497536,10.528809817777,12.5172531133005,12.8300448120894
50,22,85,-520.33554549013,10.4382899621955,11.1295162992071,15.8406430148884,13.5022498715852
40,19,73,-466.699564421556,13.9020480272098,15.651699394707,17.4649379865695,13.430488494051
30,18,49,-564.565798161081,15.3954490205428,15.3669492488847,11.9356662218165,12.8095869231218
15,6,34,-585.432879103616,15.3134072560406,12.9459138558243,14.995514536221,17.7664395830856
48,19,95,-582.678912248392,12.646322378096,11.2972421670669,15.4832095294949,14.6540036187087
66,33,163,-329.369203328108,15.8788809662537,13.9684464337845,14.7139775249943,14.5656085155587
38,26,55,-704.045797017693,18.7226598750694,12.702168482407,15.0377437303203,15.1173746742119
74,21,165,-499.08663925065,13.0664958159565,13.1976646641498,14.2454461024852,11.211078377561
36,13,68,-533.949698052031,13.8481543878387,12.9956155419453,11.4585788424386,14.0432193287866
34,17,63,-572.662635167925,15.8356722272628,14.4795075534255,10.3504272902134,14.6789270461287
60,29,132,-538.859880853226,14.149373217586,13.1192287579823,12.1410366067132,16.7238137499208
35,17,62,-605.878532386607,19.3752405099835,10.9447914120372,14.3602408019635,15.8272421959955
32,16,58,-413.519693947742,16.4513430971871,12.3920129423753,10.6419234926757,13.6191417286911
40,22,74,-450.300125421008,13.5951960358346,15.574284166962,16.8252334634709,13.8332155241059
